time,speed,throttle,brake,steering,laps
291.95,4.9905451144894026e-40,1.0,0.0,27.202743530273438,0
292.05,4.992411644043883e-40,1.0,0.0,27.2008113861084,0
292.15,4.994076386619501e-40,1.0,0.0,27.199077606201172,0
292.25,4.995791575939835e-40,1.0,0.0,27.197269439697266,0
292.35,4.997456318515453e-40,1.0,0.0,27.195497512817383,0
292.45,4.999171507835786e-40,1.0,0.0,27.193645477294922,0
292.55,5.000836250411404e-40,1.0,0.0,27.192325592041016,0
292.65,5.0025514397317375e-40,1.0,0.0,27.191184997558594,0
292.75,5.004216182307355e-40,1.0,0.0,27.189987182617188,0
292.85,5.005931371627689e-40,1.0,0.0,27.189058303833008,0
292.95,5.007596114203307e-40,1.0,0.0,27.188241958618164,0
293.05,5.009311303523641e-40,1.0,0.0,27.18780517578125,0
293.15,5.0109760460992584e-40,1.0,0.0,27.187000274658203,0
293.25,5.012691235419592e-40,1.0,0.0,27.185693740844727,0
293.35,5.014406424739925e-40,1.0,0.0,27.18436622619629,0
293.45,5.016071167315543e-40,1.0,0.0,27.18307113647461,0
293.56,5.017735909891162e-40,1.0,0.0,27.1817626953125,0
293.66,5.019451099211495e-40,1.0,0.0,27.180397033691406,0
293.76,5.0211158417871125e-40,1.0,0.0,27.179061889648438,0
293.86,5.022831031107446e-40,1.0,0.0,27.177671432495117,0
293.96,5.024495773683064e-40,1.0,0.0,27.176307678222656,0
294.06,5.026210963003398e-40,1.0,0.0,27.174888610839844,0
294.16,5.027875705579016e-40,1.0,0.0,27.173498153686523,0
294.26,5.02959089489935e-40,1.0,0.0,27.17205238342285,0
294.36,5.031255637474967e-40,1.0,0.0,27.170635223388672,0
294.46,5.0329708267953004e-40,1.0,0.0,27.169158935546875,0
294.56,5.034635569370919e-40,1.0,0.0,27.16771125793457,0
294.66,5.036350758691252e-40,1.0,0.0,27.166210174560547,0
294.76,5.03801550126687e-40,1.0,0.0,27.16473960876465,0
294.86,5.039730690587204e-40,1.0,0.0,27.163209915161133,0
294.96,5.041395433162821e-40,1.0,0.0,27.16170883178711,0
295.06,5.043110622483155e-40,1.0,0.0,27.1601505279541,0
295.16,5.044775365058773e-40,1.0,0.0,27.158628463745117,0
295.26,5.046490554379107e-40,1.0,0.0,27.15704345703125,0
295.36,5.048155296954725e-40,1.0,0.0,27.15549659729004,0
295.46,5.049870486275058e-40,1.0,0.0,27.153886795043945,0
295.56,5.051535228850676e-40,1.0,0.0,27.152307510375977,0
295.66,5.053250418171009e-40,1.0,0.0,27.15067481994629,0
295.77,5.054915160746627e-40,1.0,0.0,27.149070739746094,0
295.87,5.056630350066961e-40,1.0,0.0,27.147411346435547,0
295.97,5.058295092642579e-40,1.0,0.0,27.145788192749023,0
296.07,5.0600102819629126e-40,1.0,0.0,27.144100189208984,0
296.17,5.06167502453853e-40,1.0,0.0,27.142454147338867,0
296.27,5.063390213858864e-40,1.0,0.0,27.1407470703125,0
296.37,5.065054956434482e-40,1.0,0.0,27.139080047607422,0
296.47,5.066770145754815e-40,1.0,0.0,27.13735008239746,0
296.57,5.0684348883304335e-40,1.0,0.0,27.13566017150879,0
296.67,5.070150077650767e-40,1.0,0.0003360502887517214,27.133901596069336,0
296.77,5.071814820226384e-40,0.8891500234603882,0.06855349987745285,27.13313865661621,0
296.87,5.073530009546718e-40,0.22745001316070557,0.24218159914016724,27.1324405670166,0
296.97,5.075194752122336e-40,0.0,0.461262583732605,27.132253646850586,0
297.07,5.07690994144267e-40,0.0,0.6162818670272827,27.132253646850586,0
297.17,5.078574684018288e-40,0.0,0.6286587715148926,27.132253646850586,0
297.27,5.0802898733386215e-40,0.0,0.6281098127365112,27.132253646850586,0
297.37,5.081954615914239e-40,0.0,0.627835214138031,27.132253646850586,0
297.47,5.083669805234572e-40,0.0,0.6281098127365112,27.132253646850586,0
297.57,5.085334547810191e-40,0.0,0.6060173511505127,27.132253646850586,0
297.67,5.0869992903858086e-40,0.0,0.5378813147544861,27.132253646850586,0
297.77,5.088714479706142e-40,0.0,0.48145774006843567,27.132253646850586,0
297.88,5.09037922228176e-40,0.0,0.4624095559120178,27.132253646850586,0
297.98,5.092094411602093e-40,0.0,0.455856055021286,27.132253646850586,0
298.08,5.093809600922427e-40,0.0,0.4411236047744751,27.132253646850586,0
298.18,5.095474343498045e-40,0.0,0.4271109402179718,27.132253646850586,0
298.28,5.097139086073663e-40,0.0,0.4158744513988495,27.132253646850586,0
298.38,5.0988542753939965e-40,0.0,0.40800610184669495,27.132253646850586,0
298.48,5.100519017969614e-40,0.0,0.3887173533439636,27.132253646850586,0
298.58,5.102234207289948e-40,0.0,0.3405829668045044,27.132253646850586,0
298.68,5.103898949865566e-40,0.0,0.29706257581710815,27.132253646850586,0
298.78,5.105614139185899e-40,0.0,0.23217767477035522,27.132253646850586,0
298.88,5.1072788817615175e-40,0.0,0.05994512140750885,27.132253646850586,0
298.98,5.1089940710818506e-40,0.05820000171661377,0.0,27.132184982299805,0
299.08,5.110658813657468e-40,0.13375002145767212,0.0,27.131975173950195,0
299.18,5.112374002977802e-40,0.23794999718666077,0.0,27.131702423095703,0
299.28,5.11403874555342e-40,0.36400002241134644,0.0,27.13136100769043,0
299.38,5.115753934873754e-40,0.5091500282287598,0.0,27.130889892578125,0
299.48,5.1174186774493715e-40,0.5800999999046326,0.0,27.13036346435547,0
299.58,5.1191338667697054e-40,0.5965499877929688,0.0,27.12980079650879,0
299.68,5.1208490560900385e-40,0.6080999970436096,0.0,27.129230499267578,0
299.79,5.122513798665656e-40,0.5914499759674072,0.0,27.12867546081543,0
299.89,5.12422898798599e-40,0.5728999972343445,0.0,27.128114700317383,0
299.99,5.125893730561608e-40,0.5915499925613403,0.0,27.127567291259766,0
300.09,5.127608919881942e-40,0.7147499918937683,0.0,27.12691307067871,0
300.19,5.1292736624575595e-40,0.8263499736785889,0.0,27.12599754333496,0
300.29,5.130988851777893e-40,0.8607499599456787,0.0,27.124832153320312,0
300.39,5.132653594353511e-40,0.8615000247955322,0.0,27.124488830566406,0
300.49,5.134368783673844e-40,0.8618500232696533,0.0,27.123605728149414,0
300.59,5.136033526249463e-40,0.8618999719619751,0.0,27.12261199951172,0
300.69,5.137748715569796e-40,0.9194999933242798,0.0,27.121625900268555,0
300.79,5.1394134581454135e-40,1.0,0.0,27.12055206298828,0
300.89,5.1411286474657474e-40,1.0,0.0,27.11931610107422,0
300.99,5.142793390041365e-40,1.0,0.0,27.118175506591797,0
301.09,5.144508579361699e-40,1.0,0.0,27.11689567565918,0
301.19,5.146223768682032e-40,1.0,0.0,27.11567497253418,0
301.29,5.147888511257651e-40,1.0,0.0,27.114389419555664,0
301.39,5.149603700577984e-40,1.0,0.0,27.113128662109375,0
301.5,5.1512684431536015e-40,1.0,0.0,27.111717224121094,0
301.6,5.152983632473935e-40,1.0,0.0,27.1102294921875,0
301.7,5.154648375049553e-40,1.0,0.0,27.1087703704834,0
301.8,5.156363564369887e-40,1.0,0.0,27.107250213623047,0
301.9,5.158028306945505e-40,1.0,0.0,27.105762481689453,0
302.0,5.159743496265839e-40,1.0,0.0,27.10420036315918,0
302.1,5.161408238841456e-40,1.0,0.0,27.1026611328125,0
302.2,5.1631234281617894e-40,1.0,0.0,27.101045608520508,0
302.3,5.164788170737408e-40,1.0,0.0,27.09944725036621,0
302.4,5.166503360057741e-40,1.0,0.0,27.09777069091797,0
302.5,5.168168102633359e-40,1.0,0.0,27.09611701965332,0
302.6,5.169883291953693e-40,1.0,0.0,27.094385147094727,0
302.7,5.17154803452931e-40,1.0,0.0,27.092683792114258,0
302.8,5.173212777104928e-40,1.0,0.0,27.09095573425293,0
302.9,5.174927966425262e-40,1.0,0.0,27.089153289794922,0
303.0,5.176643155745596e-40,1.0,0.0,27.087329864501953,0
303.1,5.178307898321214e-40,1.0,0.0,27.08618927001953,0
303.2,5.180023087641547e-40,1.0,0.0,27.08553695678711,0
303.3,5.181687830217165e-40,1.0,0.0,27.084936141967773,0
303.4,5.183403019537498e-40,1.0,0.0,27.084224700927734,0
303.51,5.185067762113116e-40,1.0,0.0,27.082979202270508,0
303.61,5.18678295143345e-40,1.0,0.0,27.08167839050293,0
303.71,5.188447694009068e-40,1.0,0.0,27.080402374267578,0
303.81,5.1901628833294016e-40,1.0,0.0,27.07907485961914,0
303.91,5.191827625905019e-40,1.0,0.0,27.07777214050293,0
304.01,5.193492368480637e-40,1.0,0.0,27.076452255249023,0
304.11,5.195207557800971e-40,1.0,0.0,27.0750789642334,0
304.21,5.196872300376589e-40,1.0,0.0,27.073732376098633,0
304.31,5.1985874896969226e-40,1.0,0.0,27.072328567504883,0
304.41,5.200302679017256e-40,1.0,0.0,27.070913314819336,0
304.51,5.201967421592873e-40,1.0,0.0,27.069522857666016,0
304.61,5.203682610913207e-40,1.0,0.0,27.068077087402344,0
304.71,5.205347353488825e-40,1.0,0.0,27.066661834716797,0
304.81,5.207062542809159e-40,1.0,0.0,27.065183639526367,0
304.91,5.208727285384777e-40,1.0,0.0,27.063739776611328,0
305.01,5.2104424747051105e-40,1.0,0.0,27.062238693237305,0
305.11,5.212107217280728e-40,1.0,0.0,27.06076431274414,0
305.21,5.213822406601061e-40,1.0,0.0,27.059232711791992,0
305.31,5.21548714917668e-40,1.0,0.0,27.057735443115234,0
305.42,5.217202338497013e-40,1.0,0.0,27.056177139282227,0
305.52,5.218867081072631e-40,1.0,0.0,27.054649353027344,0
305.62,5.2205822703929646e-40,1.0,0.0,27.053064346313477,0
305.72,5.222247012968582e-40,1.0,0.0,27.051513671875,0
305.82,5.223962202288916e-40,1.0,0.0,27.049898147583008,0
305.92,5.225626944864534e-40,1.0,0.0,27.04831886291504,0
306.02,5.227342134184868e-40,1.0,0.0,27.04668426513672,0
306.12,5.229057323505201e-40,1.0,0.0,27.045026779174805,0
306.22,5.230722066080819e-40,1.0,0.0,27.043411254882812,0
306.32,5.2324372554011525e-40,1.0,0.0,27.041732788085938,0
306.42,5.23410199797677e-40,1.0,0.0,27.04009437561035,0
306.52,5.235817187297104e-40,1.0,0.0,27.038393020629883,0
306.62,5.237481929872722e-40,1.0,0.0,27.036731719970703,0
306.72,5.239197119193056e-40,1.0,0.0,27.035003662109375,0
306.82,5.2408618617686735e-40,1.0,0.0,27.0333194732666,0
306.92,5.2425770510890066e-40,0.823699951171875,0.0013487605610862374,27.031646728515625,0
307.02,5.244241793664625e-40,0.25850000977516174,0.046754516661167145,27.030534744262695,0
307.13,5.245956982984958e-40,0.0,0.19821935892105103,27.0302791595459,0
307.23,5.247672172305292e-40,0.0,0.36010563373565674,27.0302791595459,0
307.33,5.24933691488091e-40,0.0,0.44179391860961914,27.0302791595459,0
307.43,5.251052104201244e-40,0.0,0.45593196153640747,27.0302791595459,0
307.53,5.2527168467768614e-40,0.0,0.46371152997016907,27.0302791595459,0
307.63,5.2544320360971945e-40,0.0,0.5086876749992371,27.0302791595459,0
307.73,5.256096778672813e-40,0.0,0.5090113878250122,27.0302791595459,0
307.83,5.257811967993146e-40,0.0,0.46072790026664734,27.0302791595459,0
307.93,5.259476710568764e-40,0.0,0.39713725447654724,27.0302791595459,0
308.03,5.261191899889098e-40,0.0,0.34244248270988464,27.0302791595459,0
308.13,5.2628566424647155e-40,0.0,0.2904850244522095,27.0302791595459,0
308.23,5.264521385040333e-40,0.0,0.24428583681583405,27.0302791595459,0
308.33,5.266236574360667e-40,0.0,0.15611594915390015,27.0302791595459,0
308.43,5.267901316936285e-40,0.0,0.021609650924801826,27.0302791595459,0
308.53,5.269616506256619e-40,0.051750004291534424,0.0066005270928144455,27.030136108398438,0
308.63,5.2712812488322364e-40,0.041850000619888306,0.026672864332795143,27.029882431030273,0
308.73,5.27299643815257e-40,0.0,0.13177692890167236,27.02979850769043,0
308.83,5.274661180728188e-40,0.0,0.21270930767059326,27.02979850769043,0
308.93,5.276376370048521e-40,0.0,0.09858469665050507,27.02979850769043,0
309.03,5.27804111262414e-40,0.0455000102519989,0.016154812648892403,27.029695510864258,0
309.14,5.279756301944473e-40,0.0767500102519989,0.0,27.029409408569336,0
309.24,5.2814210445200905e-40,0.10275000333786011,0.0,27.029020309448242,0
309.34,5.283136233840424e-40,0.14465001225471497,0.0,27.028539657592773,0
309.44,5.284800976416042e-40,0.22470000386238098,0.0,27.028043746948242,0
309.54,5.286566612481091e-40,0.4599500000476837,0.0,27.027278900146484,0
309.64,5.288281801801425e-40,0.598800003528595,0.0,27.02623176574707,0
309.74,5.289946544377043e-40,0.6059499979019165,0.0,27.025150299072266,0
309.84,5.291661733697377e-40,0.5957000255584717,0.0,27.024032592773438,0
309.94,5.293326476272995e-40,0.5752999782562256,0.0,27.022953033447266,0
310.04,5.295041665593328e-40,0.5223000049591064,0.0,27.021862030029297,0
310.14,5.296706408168946e-40,0.44690001010894775,0.0,27.020862579345703,0
310.24,5.298421597489279e-40,0.3712500035762787,0.0,27.019954681396484,0
310.35,5.300086340064897e-40,0.32615000009536743,0.0,27.019180297851562,0
310.45,5.301801529385231e-40,0.3325499892234802,0.0,27.018415451049805,0
310.55,5.303466271960849e-40,0.37255001068115234,0.0,27.01763916015625,0
310.65,5.3051814612811826e-40,0.3906500041484833,0.0,27.016782760620117,0
310.75,5.3068462038568e-40,0.3935000002384186,0.0,27.01594352722168,0
310.85,5.308561393177134e-40,0.40904998779296875,0.0,27.01506233215332,0
310.95,5.310226135752752e-40,0.44064998626708984,0.0,27.01416778564453,0
311.05,5.311941325073085e-40,0.39524999260902405,0.0,27.013235092163086,0
311.15,5.3136060676487035e-40,0.1915000081062317,0.0,27.012540817260742,0
311.25,5.315321256969037e-40,0.09455001354217529,0.0,27.012048721313477,0
311.35,5.316985999544654e-40,0.0,0.0,27.01176643371582,0
311.45,5.318701188864988e-40,0.0,0.0,27.01176643371582,0
311.55,5.320365931440606e-40,0.0,0.0,27.01176643371582,0
311.65,5.32208112076094e-40,0.0,0.0,27.01176643371582,0
311.75,5.3237458633365576e-40,0.0,0.0,27.01176643371582,0
311.85,5.3254610526568915e-40,0.0,0.0,27.01176643371582,0
311.95,5.327125795232509e-40,0.0,0.03381384164094925,27.01176643371582,0
312.05,5.328840984552842e-40,0.0,0.08583754301071167,27.01176643371582,0
312.15,5.330505727128461e-40,0.0,0.09753186255693436,27.01176643371582,0
312.26,5.332220916448794e-40,0.0,0.09740842878818512,27.01176643371582,0
312.36,5.333885659024412e-40,0.0,0.03565606474876404,27.01176643371582,0
312.46,5.3356008483447455e-40,0.0,0.000373337505152449,27.01176643371582,0
312.56,5.337265590920363e-40,0.0,0.0,27.01176643371582,0
312.66,5.338980780240697e-40,0.0,0.0,27.01176643371582,0
312.76,5.340645522816315e-40,0.0,0.0,27.01176643371582,0
312.86,5.342360712136649e-40,0.0,0.0,27.01176643371582,0
312.96,5.3440254547122665e-40,0.06194999814033508,0.0,27.011699676513672,0
313.06,5.3457406440325996e-40,0.19050002098083496,0.0,27.011362075805664,0
313.16,5.347405386608218e-40,0.3668999969959259,0.0,27.0108585357666,0
313.26,5.349120575928551e-40,0.4625000059604645,0.0,27.01016616821289,0
313.36,5.350785318504169e-40,0.4927000105381012,0.0,27.009410858154297,0
313.46,5.352500507824503e-40,0.4894999861717224,0.0,27.008615493774414,0
313.56,5.3541652504001206e-40,0.46810001134872437,0.0,27.007850646972656,0
313.66,5.3558804397204545e-40,0.4549500048160553,0.0,27.007080078125,0
313.76,5.357545182296072e-40,0.4395500123500824,0.0,27.00634765625,0
313.86,5.359260371616406e-40,0.41635000705718994,0.0,27.005613327026367,0
313.96,5.360925114192024e-40,0.40880000591278076,0.0,27.004915237426758,0
314.06,5.362640303512357e-40,0.41750001907348633,0.0,27.004199981689453,0
314.16,5.3643050460879754e-40,0.46334999799728394,0.0,27.00346565246582,0
314.26,5.3660202354083085e-40,0.475849986076355,0.0,27.002660751342773,0
314.37,5.367684977983926e-40,0.5055500268936157,0.0,27.001855850219727,0
314.47,5.36940016730426e-40,0.6295999884605408,0.0,27.00096321105957,0
314.57,5.371064909879878e-40,0.7714999914169312,0.0,27.000110626220703,0
314.67,5.372780099200212e-40,0.8624999523162842,0.0,26.99912452697754,0
314.77,5.3744448417758295e-40,0.9937000274658203,0.0,26.998130798339844,0
314.87,5.376160031096163e-40,1.0,0.0,26.996997833251953,0
314.97,5.377824773671781e-40,1.0,0.0,26.995635986328125,0
315.07,5.379539962992114e-40,1.0,0.0,26.994220733642578,0
315.17,5.381204705567733e-40,1.0,0.0,26.99283218383789,0
315.27,5.382919894888066e-40,1.0,0.0,26.991376876831055,0
315.37,5.3845846374636835e-40,1.0,0.0,26.989933013916016,0
315.47,5.3862998267840174e-40,1.0,0.0,26.988414764404297,0
315.57,5.387964569359635e-40,1.0,0.0,26.986909866333008,0
315.67,5.389679758679969e-40,1.0,0.0,26.98532485961914,0
315.77,5.391394948000302e-40,1.0,0.0,26.983715057373047,0
315.87,5.393059690575921e-40,1.0,0.0,26.98211669921875,0
315.97,5.394774879896254e-40,1.0,0.0,26.980443954467773,0
316.08,5.3964396224718715e-40,1.0,0.0,26.97879409790039,0
316.18,5.398154811792205e-40,1.0,0.0,26.97706413269043,0
316.28,5.399819554367823e-40,0.8983999490737915,0.0,26.975391387939453,0
316.38,5.401534743688157e-40,0.39135000109672546,0.0,26.974124908447266,0
316.48,5.403199486263775e-40,0.2824999988079071,0.0,26.97335433959961,0
316.58,5.404914675584109e-40,0.27425000071525574,0.0,26.972604751586914,0
316.68,5.406579418159726e-40,0.2175000011920929,0.0,26.9719295501709,0
316.78,5.4082946074800594e-40,0.1462000012397766,0.0,26.971343994140625,0
316.88,5.409959350055678e-40,0.13210001587867737,0.0,26.970809936523438,0
316.98,5.411674539376011e-40,0.11615002155303955,0.0,26.97027587890625,0
317.08,5.413339281951629e-40,0.08730000257492065,0.0,26.96979331970215,0
317.18,5.415054471271963e-40,0.06710001826286316,0.0,26.969425201416016,0
317.28,5.4167696605922966e-40,0.07325002551078796,0.0,26.969078063964844,0
317.38,5.418434403167914e-40,0.08615002036094666,0.0,26.968704223632812,0
317.48,5.420149592488247e-40,0.15070000290870667,0.0,26.968223571777344,0
317.58,5.421814335063866e-40,0.23225000500679016,0.0,26.96766471862793,0
317.68,5.423529524384199e-40,0.23109999299049377,0.0,26.9670467376709,0
317.78,5.425194266959817e-40,0.22499999403953552,0.0,26.966455459594727,0
317.89,5.426909456280151e-40,0.2152000069618225,0.0,26.965864181518555,0
317.99,5.428574198855768e-40,0.19005000591278076,0.0,26.965320587158203,0
318.09,5.430289388176102e-40,0.1527000069618225,0.0,26.964792251586914,0
318.19,5.43195413075172e-40,0.12880000472068787,0.0,26.964309692382812,0
318.29,5.433669320072054e-40,0.12130001187324524,0.0,26.963829040527344,0
318.39,5.4353340626476716e-40,0.13449999690055847,0.0,26.96336555480957,0
318.49,5.437049251968005e-40,0.2806999981403351,0.0,26.96283531188965,0
318.59,5.438713994543623e-40,0.5741499662399292,0.0,26.96197509765625,0
318.69,5.440429183863956e-40,0.7210999727249146,0.0,26.960834503173828,0
318.79,5.442093926439574e-40,0.8580499887466431,0.0,26.95958137512207,0
318.89,5.443809115759908e-40,0.9610999822616577,0.0,26.958282470703125,0
318.99,5.445473858335526e-40,1.0,0.0,26.956911087036133,0
319.09,5.4471890476558595e-40,1.0,0.0,26.95575523376465,0
319.19,5.448853790231477e-40,1.0,0.0,26.9545955657959,0
319.29,5.450568979551811e-40,1.0,0.0,26.953279495239258,0
319.39,5.452233722127429e-40,1.0,0.0,26.951955795288086,0
319.49,5.453948911447762e-40,1.0,0.0,26.950260162353516,0
319.59,5.4556136540233805e-40,1.0,0.0,26.9486026763916,0
319.69,5.4573288433437136e-40,1.0,0.0,26.94688606262207,0
319.8,5.458993585919331e-40,1.0,0.0,26.94521713256836,0
319.9,5.460708775239665e-40,1.0,0.0,26.9434814453125,0
320.0,5.462373517815283e-40,1.0,0.0,26.94178009033203,0
320.1,5.464088707135617e-40,1.0,0.0,26.940004348754883,0
320.2,5.4657534497112345e-40,1.0,0.0,26.93825912475586,0
320.3,5.4674686390315685e-40,1.0,0.0,26.936445236206055,0
320.4,5.469133381607186e-40,1.0,0.0,26.93466567993164,0
320.5,5.470848570927519e-40,1.0,0.0,26.932811737060547,0
320.6,5.472513313503138e-40,1.0,0.0,26.931615829467773,0
320.7,5.474228502823471e-40,1.0,0.0,26.931018829345703,0
320.8,5.475893245399089e-40,1.0,0.0,26.930362701416016,0
320.9,5.4776084347194225e-40,1.0,0.0,26.929983139038086,0
321.0,5.47927317729504e-40,1.0,0.0,26.928972244262695,0
321.1,5.480988366615374e-40,1.0,0.0,26.927658081054688,0
321.2,5.482653109190992e-40,1.0,0.0,26.926380157470703,0
321.3,5.484368298511326e-40,1.0,0.0,26.92506217956543,0
321.4,5.4860330410869435e-40,1.0,0.0,26.92371940612793,0
321.5,5.4877482304072766e-40,1.0,0.0,26.922348022460938,0
321.6,5.489412972982895e-40,1.0,0.0,26.921031951904297,0
321.7,5.491128162303228e-40,1.0,0.0,26.919652938842773,0
321.81,5.492792904878846e-40,1.0,0.0,26.918304443359375,0
321.91,5.49450809419918e-40,1.0,0.0,26.916900634765625,0
322.01,5.4961728367747975e-40,1.0,0.0,26.915523529052734,0
322.11,5.4978880260951314e-40,1.0,0.0,26.914091110229492,0
322.21,5.4996032154154645e-40,1.0,0.0,26.912641525268555,0
322.31,5.501267957991083e-40,1.0,0.0,26.911224365234375,0
322.41,5.502983147311416e-40,1.0,0.0,26.90974998474121,0
322.51,5.504647889887034e-40,1.0,0.0,26.90830421447754,0
322.61,5.506363079207368e-40,1.0,0.0,26.906801223754883,0
322.71,5.5080278217829855e-40,1.0,0.0,26.905332565307617,0
322.81,5.509743011103319e-40,1.0,0.0,26.90380096435547,0
322.91,5.511407753678937e-40,1.0,0.0,26.90230369567871,0
323.01,5.513122942999271e-40,1.0,0.0,26.900747299194336,0
323.11,5.514787685574889e-40,1.0,0.0,26.89922523498535,0
323.22,5.516502874895222e-40,1.0,0.0,26.897640228271484,0
323.32,5.518218064215556e-40,1.0,0.0,26.896045684814453,0
323.42,5.5198828067911734e-40,1.0,0.0,26.894485473632812,0
323.52,5.521597996111507e-40,1.0,0.0,26.892858505249023,0
323.62,5.523262738687125e-40,1.0,0.0,26.89127540588379,0
323.72,5.524977928007459e-40,1.0,0.0,26.889625549316406,0
323.82,5.526642670583077e-40,1.0,0.0,26.88800048828125,0
323.92,5.52835785990341e-40,1.0,0.0,26.886333465576172,0
324.02,5.530022602479028e-40,1.0,0.0,26.884700775146484,0
324.12,5.531737791799361e-40,1.0,0.0,26.88300323486328,0
324.22,5.533402534374979e-40,1.0,0.0,26.881343841552734,0
324.32,5.535117723695313e-40,1.0,0.0,26.879623413085938,0
324.42,5.536832913015647e-40,1.0,0.0,26.877899169921875,0
324.52,5.538497655591265e-40,1.0,0.0,26.87621307373047,0
324.62,5.540212844911598e-40,1.0,0.0,26.87445068359375,0
324.72,5.541877587487216e-40,1.0,0.0,26.872743606567383,0
324.82,5.543592776807549e-40,1.0,0.0,26.870975494384766,0
324.92,5.545257519383167e-40,1.0,0.0,26.869247436523438,0
325.03,5.546972708703501e-40,1.0,0.0,26.868324279785156,0
325.13,5.548637451279119e-40,1.0,0.0,26.867507934570312,0
325.23,5.5503526405994526e-40,1.0,0.0,26.866830825805664,0
325.33,5.55201738317507e-40,1.0,0.0,26.865463256835938,0
325.43,5.553732572495404e-40,1.0,0.0,26.864057540893555,0
325.53,5.555397315071022e-40,1.0,0.0,26.862686157226562,0
325.63,5.557112504391355e-40,1.0,0.0,26.86126708984375,0
325.73,5.5587772469669735e-40,1.0,0.0,26.859880447387695,0
325.83,5.560492436287307e-40,1.0,0.0,26.858444213867188,0
325.93,5.562157178862924e-40,1.0,0.0,26.85704231262207,0
326.03,5.563872368183258e-40,1.0,0.0,26.8555965423584,0
326.13,5.565537110758876e-40,1.0,0.0,26.85418128967285,0
326.23,5.56725230007921e-40,1.0,0.0,26.852710723876953,0
326.33,5.5689170426548276e-40,1.0,0.0,26.851285934448242,0
326.43,5.5706322319751615e-40,1.0,0.0,26.849809646606445,0
326.53,5.572296974550779e-40,1.0,0.0,26.848371505737305,0
326.64,5.574012163871112e-40,1.0,0.0,26.846866607666016,0
326.74,5.575727353191446e-40,1.0,0.0,26.84537124633789,0
326.84,5.577392095767064e-40,1.0,0.0,26.84391212463379,0
326.94,5.579107285087398e-40,1.0,0.0,26.84239959716797,0
327.04,5.5807720276630155e-40,1.0,0.0,26.84092140197754,0
327.14,5.5824872169833494e-40,1.0,0.0,26.83939552307129,0
327.24,5.584151959558967e-40,1.0,0.0,26.837909698486328,0
327.34,5.5858671488793e-40,1.0,0.0,26.83637237548828,0
327.44,5.587531891454919e-40,1.0,0.0,26.834871292114258,0
327.54,5.589247080775252e-40,1.0,0.0,26.83331871032715,0
327.64,5.5909118233508696e-40,1.0,0.0,26.83180809020996,0
327.74,5.5926270126712035e-40,1.0,0.0,26.830238342285156,0
327.84,5.594291755246821e-40,1.0,0.0,26.828720092773438,0
327.94,5.596006944567155e-40,1.0,0.0,26.827136993408203,0
328.04,5.597671687142773e-40,1.0,0.0,26.825593948364258,0
328.14,5.599386876463107e-40,1.0,0.0,26.824007034301758,0
328.24,5.6010516190387245e-40,1.0,0.0,26.822458267211914,0
328.34,5.6027668083590575e-40,1.0,0.0,26.82085418701172,0
328.44,5.604431550934676e-40,1.0,0.0,26.81929588317871,0
328.54,5.606146740255009e-40,1.0,0.0,26.817678451538086,0
328.65,5.607811482830627e-40,1.0,0.0,26.816097259521484,0
328.75,5.609526672150961e-40,1.0,0.0,26.81447410583496,0
328.85,5.6111914147265785e-40,1.0,0.0,26.812891006469727,0
328.95,5.612906604046912e-40,1.0,0.0,26.811248779296875,0
329.05,5.61457134662253e-40,1.0,0.0,26.809654235839844,0
329.15,5.616286535942864e-40,1.0,0.0,26.808002471923828,0
329.25,5.617951278518482e-40,1.0,0.0,26.806394577026367,0
329.35,5.619666467838815e-40,1.0,0.0,26.804733276367188,0
329.45,5.621331210414433e-40,1.0,0.0,26.80311393737793,0
329.55,5.622995952990051e-40,1.0,0.0,26.801490783691406,0
329.65,5.624711142310384e-40,1.0,0.0,26.7998104095459,0
329.75,5.626426331630718e-40,1.0,0.0,26.798128128051758,0
329.85,5.628091074206336e-40,1.0,0.0,26.79648780822754,0
329.95,5.62980626352667e-40,1.0,0.0,26.7947940826416,0
330.05,5.6314710061022874e-40,1.0,0.0,26.793142318725586,0
330.15,5.633135748677905e-40,1.0,0.0,26.791486740112305,0
330.25,5.634850937998239e-40,1.0,0.0,26.789779663085938,0
330.35,5.636566127318572e-40,1.0,0.0,26.788061141967773,0
330.45,5.638230869894191e-40,1.0,0.0,26.786396026611328,0
330.55,5.639946059214524e-40,1.0,0.0,26.7846736907959,0
330.65,5.6416108017901415e-40,1.0,0.0,26.782995223999023,0
330.76,5.64327554436576e-40,1.0,0.0,26.78130531311035,0
330.86,5.644990733686093e-40,1.0,0.0,26.779558181762695,0
330.96,5.646655476261711e-40,1.0,0.0,26.777873992919922,0
331.06,5.648370665582045e-40,1.0,0.0,26.776126861572266,0
331.16,5.6500354081576624e-40,1.0,0.0,26.7744197845459,0
331.26,5.651750597477996e-40,1.0,0.0,26.772666931152344,0
331.36,5.653415340053614e-40,1.0,0.0,26.770959854125977,0
331.46,5.655130529373948e-40,1.0,0.0,26.769195556640625,0
331.56,5.656795271949566e-40,1.0,0.0,26.767480850219727,0
331.66,5.658510461269899e-40,1.0,0.0,26.765714645385742,0
331.76,5.660175203845517e-40,1.0,0.0,26.76398277282715,0
331.86,5.66189039316585e-40,1.0,0.0,26.762195587158203,0
331.96,5.663555135741468e-40,1.0,0.0,26.760465621948242,0
